image_path,alt_text,caption,tags
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_438.jpg,,Antares_Orb-3_launch_failure_HQ.jpg," Launch of Antares Orb-3, Antares Orb-3 explosion, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_439.jpg,,Antelope_Island_State_Park_Map.jpg," Antelope Island, Travel maps of Utah, Maps of protected areas in Utah, Topographic maps of the United States, Antelope Island State Park, Maps of state parks of the United States, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_440.jpg,,Antennae_galaxies_xl.jpg," Antennae Galaxies, Hubble images of interacting galaxies, NGC 4038, NGC 4039, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_441.jpg,,Anthidium_February_2008-1.jpg," Anthidium florentinum, Anthidium on flowers, Megachilidae on Lamiales flowers, Insects on flowers of Lantana camara hybrids, Unidentified Anthophila, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_442.jpg,,Anthochaera_chrysoptera_4.jpg," Anthochaera chrysoptera, Birds of Austins Ferry, Tasmania, Passeriformes of Tasmania, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_443.jpg,,Anthochaera_chrysoptera.jpg," Anthochaera chrysoptera, Birds of Austins Ferry, Tasmania, Corymbia ficifolia, 2008 in Tasmania, Passeriformes of Tasmania, January 2008 in Tasmania, Animals with Corymbia, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_444.jpg,,Anthocharis_cardamines_female_MichaD.jpg," Anthocharis cardamines, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_445.jpg,Two flies engaging in sexual intercourse,Anthomyiidae_sp._1_aka.jpg," Unidentified Anthomyiidae, Brachycera sex, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_446.jpg,,Anthomyiidae_sp.jpg," Adia cinerella, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_447.jpg,"Equestrian Portrait of Charles I, by Anthony van Dyck, c. 1637–38",Anthonis_van_Dyck_-_Equestrian_Portrait_of_Charles_I_-_National_GalleryC_London.jpg," Equestrian Portrait of Charles I (Anthony van Dyck - National Gallery, London), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_448.jpg,"Charles I with M. de St Antoine, 1633",Anthony_van_Dyck_-_Charles_I_-49_with_M._de_St_Antoine_-_Google_Art_Project.jpg," Charles I with M. de St Antoine (Anthony van Dyck - Royal Collection), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_449.jpg,,Anthurium_scherzerianum_2.jpg," Anthurium scherzerianum (cultivars), Spadix, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_450.jpg,,Anthus_richardi_-_Laem_Pak_Bia.jpg," Anthus richardi, Birds of Laem Phak Bia, Motacillidae of Thailand, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_451.jpg,Common kidneyvetch,Anthyllis_vulneraria_inflorescence_-_Niitv%C3%A4lja.jpg," Anthyllis vulneraria (flowers), Nature of Lääne-Harju Parish, Focus stacking images of flowers, Dew on plants, Yellow flowers on brown background, June 2021 Estonia photographs, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_452.jpg,,Antidorcas_marsupialis_2.jpg," Antidorcas marsupialis of Etosha National Park, Side views of mammals, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_453.jpg,,Antidorcas_marsupialisC_male_EtoshaC_2012.jpg," Antidorcas marsupialis of Etosha National Park, Antidorcas marsupialis (male), Side views of mammals, Mammals facing left, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_454.jpg,,Antoine_de_Favray_-_Portrait_of_Charles_Gravier_Count_of_Vergennes_and_French_AmbassadorC_in_Turkish_Attire_-_Google_Art_Project.jpg," Charles Gravier Count of Vergennes and French Ambassador, in Turkish Attire (Antoine de Favray), 18th-century pendant portrait paintings of wedded couples, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_455.jpg,,Antoine_de_Favray_-_Portrait_of_the_Countess_of_Vergennes_in_Turkish_Attire_-_Google_Art_Project.jpg," The Countess of Vergennes in Turkish Attire (Antoine de Favray), Portrait paintings of women, 18th-century pendant portrait paintings of wedded couples, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_456.jpg,,Antoine_Vollon_-_Mound_of_Butter_-_National_Gallery_of_Art.jpg," Still-life paintings by Antoine Vollon, Butter in art, French paintings in the National Gallery of Art, Vlasiy Day (slavic festival), 1870s paintings of food, 1870s paintings from France, 1870s paintings in the United States, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_457.jpg,,Antoine-Fran%C3%A7ois_Callet_-_Louis_XVIC_roi_de_France_et_de_Navarre_-1793C_rev%C3%AAtu_du_grand_costume_royal_en_1779_-_Google_Art_Project.jpg," Portrait of Louis XVI (Antoine-François Callet, Versailles), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_458.jpg,"Nicholas Lanier, by Anthony van Dyck, 1628",Anton_van_Dyck_-_Nicolas_Lanier_-_Google_Art_Project.jpg," Male portraits by Anthony van Dyck, Portraits by Anthony van Dyck in the Kunsthistorisches Museum, Nicholas Lanier, 1620s paintings in Austria, 1628 oil on canvas paintings, 1628 portrait paintings of men, 17th-century oil portraits of standing men at half length, 17th-century portrait paintings in the Kunsthistorisches Museum, Baroque portrait paintings of men holding swords, Portrait paintings of standing men with right hand on hip, Paned sleeves, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_459.jpg,"The Vision of the Blessed Hermann Joseph, by Anthony van Dyck, c. 1629–30",Anton_van_Dyck_-_The_Vision_of_the_Blessed_Hermann_Joseph_-_Google_Art_Project.jpg," The Vision of the Blessed Hermann Joseph by Anthony van Dyck, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_460.jpg,Portrait of a Man,Antonello_da_Messina_-_Portrait_of_a_Man_-_National_Gallery_London.jpg," Portrait of a Man by Antonello da Messina in the National Gallery London, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_461.jpg,,Antonello_da_Messina_-_St_Jerome_in_his_study_-_National_Gallery_London.jpg," Saint Jerome in his study by Antonello da Messina, Home offices in art, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_462.jpg,,Antonello_da_messinaC_madonna_salting.jpg," Paintings of Madonna and Child by Antonello da Messina, Madonnas by Antonello da Messina, Paintings by Antonello da Messina in the National Gallery, London, 15th-century paintings of Madonna and Child in the National Gallery, London, 1460s paintings in the United Kingdom, 15th-century oil on panel paintings in the United Kingdom, 15th-century paintings of Madonna and Child with angels, Paintings of angels in the air with humans, Angels with crowns, Paintings of angels in the United Kingdom, Veils in art, Virgin Mary crowned by angels, Virgin Mary with pomegranate, Madonna and Child with Pomegranate, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_463.jpg,"Jupiter and Io (c. 1532–1533). Oil on canvas, 163.5 cm × 70.5 cm (64.4 in × 27.8 in). Kunsthistorisches Museum, Vienna",Antonio_AllegriC_called_Correggio_-_Jupiter_and_Io_-_Google_Art_Project.jpg," Jupiter and Io (Correggio), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_464.jpg,,Antonio_da_Trento_-_The_Tiburtine_sibyl_and_the_Emperor_Augustus.jpg," Augustus and Sibyl of Tibur, Antonio da Trento, 16th-century woodcuts of people, Chiaroscuro woodcuts, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_465.jpg,,Antonio_de_Pereda_-_Allegory_of_Vanity_-_Google_Art_Project.jpg," Allegory of Vanity by Antonio de Pereda, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_466.jpg,,Ants_eating_cicadaC_jjron_22.11.2009.jpg," Iridomyrmex purpureus, Unidentified Cicadidae, Formicidae eating insects, Formicidae of New South Wales, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_467.jpg,,Anvil_shaped_cumulus_panorama_edit_crop.jpg," Cumulonimbus incus, Cumulonimbus in Australia, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_468.jpg,"Corkscrew tentacle sea anemone (''Macrodactyla doreensis''), Anilao, Philippines",An%C3%A9mona_Macrodactyla_doreensisC_AnilaoC_FilipinasC_2023-08-24C_DD_178.jpg," Macrodactyla doreensis, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_469.jpg,"Sebae anemone (Heteractis crispa), Ras Muhammad National Park, Egypt",An%C3%A9mona_de_mar_Heteractis_crispaC_parque_nacional_Ras_MuhammadC_EgiptoC_2022-03-29C_DD_43.jpg," Underwater photographs of nature, Underwater photographs in Ras Muhammad, Heteractis crispa, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_470.jpg,"Snakelocks anemone (Anemonia viridis), Arrábida Natural Park, Portugal",An%C3%A9mona_de_mar_com%C3%BAn_Anemonia_viridisC_Parque_natural_de_la_Arr%C3%A1bidaC_PortugalC_2020-07-21C_DD_07.jpg," Underwater photographs of nature, Underwater photographs in Portugal, Anemonia viridis, Square photos of animals, Parque Natural da Arrábida, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_471.jpg,"Apache Wickiup, Edward Curtis, 1903",Apache_WickiupC_Edward_CurtisC_1903.jpg," Apache people as photographed by Edward Curtis, Wigwam or Wickiup, Grass huts, 1903 black and white photographs, Apache wickiups, Dome home, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_472.jpg,,Apatani_tribal_women.jpg," Women of Arunachal Pradesh, Apatani people, October 2005 in India, Nose piercings in India, Adivasi women, Ear piercings in India, Face tattoos in India, Stretched nostril piercings, Ziro, Arunachal Pradesh, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_473.jpg,Apennine Colossus (panorama),Apennine_Colossus_panorama_p.jpg," Appennino by Giambologna, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_474.jpg,,Apis_mellifera_carnica_worker_hive_entrance_3.jpg," Apis mellifera carnica workers, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_475.jpg,"12 mm long European Honey Bee, ''Apis mellifera'' flying back to its hive carrying pollen in a pollen basket. Pictured in Dar es Salaam, Tanzania on a private facility",Apis_mellifera_flying.jpg," Apis mellifera in flight, Hymenoptera of Tanzania, Insects facing left, Animals with brown background, Nature of Dar es Salaam, April 2009 in Tanzania, Honey bee pollen baskets, Close-up photographs of insects, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_476.jpg,Africanized honey bees surrounding a European queen bee.,Apis_mellifera_scutellata_1355021.jpg," Africanized bee, Bees of the United States, Animal identification, Apis mellifera queen with workers on a honeycomb, March 2005 United States photographs, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_477.jpg,Stove-pipe sponge (Aplysina archeri),Aplysina_archeri_Stove-pipe_Sponge-pink_variation.jpg," Aplysina archeri, Marine animals of Haiti, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_478.jpg,,Apollo_10_Flown_Silver_Robbins_Medallion_SN-70.jpg," Robbins medallions, Apollo 10, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_479.jpg,Apollo 11 bootprint,Apollo_11_bootprint.jpg," Buzz Aldrin's footprint on the Moon, Regolith, Lunar soil, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_480.jpg,"First American men to walk on the moon. July 20, 1969.",Apollo_11_Crew.jpg," Apollo crew photographs, Apollo Program A7L Suit, Buzz Aldrin in 1969, Color portrait photographs, May 1969 United States photographs, Men looking at viewer, Neil Armstrong in 1969, Neil Armstrong in the United States, 1969 portrait photographs of men, People of the United States in 1969, Men smiling while sitting, Smiling men in the United States, Portraits in an Apollo space suit, Crew of Apollo 11, Michael Collins in 1969, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_481.jpg,,Apollo_11_Flown_Silver_Robbins_Medallion_SN-416.jpg," Robbins medallions, Apollo 11 on coins, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_482.jpg,Saturn V space vehicle lift off for the Apollo 11 mission.,Apollo_11_Launch_-_GPN-2000-000630.jpg," Launch of Apollo 11, Apollo Launch Umbilical Towers, Mobile Launcher Platform-3, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_483.jpg,The Apollo 11 launch in a Saturn V (1969),Apollo_11_Launch2.jpg," Launch of Apollo 11, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_484.jpg,Buzz Aldrin removing the passive seismometer from a compartment in the SEQ bay of the Lunar Lander while on the moon.,Apollo_11_Lunar_Lander_-_5927_NASA.jpg," Buzz Aldrin on the Moon, Shadows of people in space suits, LM-5 Eagle on the Moon, Astronaut photography on lunar surface, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_485.jpg,,Apollo_12_Flown_Silver_Robbins_Medallion_SN-1.jpg," Robbins medallions, Apollo 12, XII (numeral), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_486.jpg,,Apollo_13_Flown_Silver_Robbins_Medallion_SN-354.jpg," Robbins medallions, Apollo 13, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_487.jpg,,Apollo_13_Mailbox_at_Mission_Control.jpg," Apollo 13 at Mission Control Center Houston, Black and white photographs of Houston, Black and white photographs of men at work, Black and white photographs of men wearing neckties, Black and white photographs of the United States in the 1970s, Christopher C. Kraft, Jr., Deke Slayton in 1970, Robert R. Gilruth, Milton L. Windler, Bill Tindall, Sigurd A. Sjoberg, Mailbox (Apollo 13), Male people with headsets, Black and white photographs of engineers, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_488.jpg,,Apollo_13_Service_Module_-_AS13-59-8500.jpg," CSM-109, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_489.jpg,,Apollo_14_Flown_Silver_Robbins_Medallion_SN-192.jpg," Robbins medallions, Apollo 14, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_490.jpg,,Apollo_15_Flown_Silver_Robbins_Medallion_SN-92.jpg," Robbins medallions, Apollo 15, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_491.jpg,,Apollo_16_Flown_Silver_Robbins_Medallion_SN-19.jpg," Robbins medallions, Apollo 16, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_492.jpg,,Apollo_17_Cernan_on_moon.jpg," Lunar surface photography during Apollo 17, Men standing on the Moon, Apollo lunar extra-vehicular activity, Apollo Program A7L Suit, Astronauts with the national flag of the United States, Eugene A. Cernan in 1972, Photographs of the national flag of the United States on the Moon, Male people with flags, Apollo 17 lunar rover on the Moon, Astronaut photography on lunar surface, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_493.jpg,,Apollo_17_Flown_Silver_Robbins_Medallion_SN-F39.jpg," Robbins medallions, Apollo 17, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_494.jpg,,Apollo_17_Moon_Panorama.jpg," Pictures of the Year/2010 (finalist), Lunar surface photography during Apollo 17, Extraterrestrial panoramic photographs, Harrison H. Schmitt, Apollo 17 EVA at Station 1, Apollo 17 lunar rover on the Moon, Astronaut photography on lunar surface, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_495.jpg,,Apollo_17_The_Last_Moon_Shot_Edit1.jpg," Mobile Launcher Platform-1, Apollo 17 at Kennedy Space Center, Kennedy Space Center at night, "
